Synthese_eval_sanit;APP_Libelle_activite_etablissement;Code_postal;Libelle_commune;PTOT
2;50;33000;807;257804
2;125;33000;807;257804
2;126;33000;807;257804
2;126;33000;807;257804
2;125;33780;7012;2835
2;125;33780;7012;2835
2;88;33780;7012;2835
2;125;33780;7012;2835
2;125;33780;7012;2835
2;125;33780;7012;2835
1;129;33770;6743;7157
1;129;33770;6743;300
1;129;33770;6743;240
1;129;33770;6743;341
1;129;33770;6743;188
2;125;33750;681;2251
2;125;33750;681;2251
3;125;33740;268;6431
2;101;33740;268;6431
1;101;33740;268;6431
2;101;33740;268;6431
2;26;33740;268;6431
2;125;33740;268;6431
2;126;33720;2851;1427
2;133;33720;2851;1427
2;132;33720;2851;1427
1;18;33720;1944;2105
2;126;33710;5426;2319
2;126;33706;4719;853
2;126;33706;4719;227
2;126;33706;4719;70815
2;125;33700;4719;853
2;125;33700;4719;227
2;125;33700;4719;70815
2;126;33700;4719;853
2;126;33700;4719;227
2;126;33700;4719;70815
1;87;33700;4719;853
1;87;33700;4719;227
1;87;33700;4719;70815
3;10;33700;4719;853
3;10;33700;4719;227
3;10;33700;4719;70815
1;125;33700;4719;853
1;125;33700;4719;227
1;125;33700;4719;70815
2;111;33700;4719;853
2;111;33700;4719;227
2;111;33700;4719;70815
1;125;33700;4719;853
1;125;33700;4719;227
1;125;33700;4719;70815
2;126;33700;4719;853
2;126;33700;4719;227
2;126;33700;4719;70815
2;126;33700;4719;853
2;126;33700;4719;227
2;126;33700;4719;70815
1;111;33700;4719;853
1;111;33700;4719;227
1;111;33700;4719;70815
2;126;33700;4719;853
2;126;33700;4719;227
2;126;33700;4719;70815
3;37;33700;4719;853
3;37;33700;4719;227
3;37;33700;4719;70815
2;126;33700;4719;853
2;126;33700;4719;227
2;126;33700;4719;70815
2;126;33700;4719;853
2;126;33700;4719;227
2;126;33700;4719;70815
2;32;33690;2644;682
2;32;33690;2644;1215
2;132;33690;2644;682
2;132;33690;2644;1215
1;94;24110;2644;682
1;94;24110;2644;1215
1;94;24110;2644;682
1;94;24110;2644;1215
1;132;24110;2644;682
1;132;24110;2644;1215
1;127;24110;2644;682
1;127;24110;2644;1215
2;126;33680;3262;4985
2;125;33680;3262;4985
2;125;33680;3608;3232
1;134;33680;3608;3232
2;125;33670;3200;1553
2;126;33670;1904;4771
2;111;33670;1904;4771
1;131;33660;6561;3181
1;32;33650;6373;3004
2;126;33650;6373;3004
2;125;33650;6373;3004
1;103;33650;6373;3004
1;133;33650;2998;4766
1;129;33650;2998;4766
1;125;33650;2998;4766
2;125;33650;2998;4766
2;125;33650;1093;2418
2;125;33650;6557;3063
2;125;33650;6370;1715
1;125;33650;6370;1715
2;125;33650;4192;3104
2;66;33650;6802;3103
2;125;33640;573;2305
2;125;33640;573;2305
1;125;33640;404;1271
1;125;33640;404;1271
1;94;33640;2874;525
2;125;33640;2874;525
1;125;33640;1249;2371
1;16;33620;7200;483
2;132;33611;1314;17181
2;126;33610;1314;17181
1;67;33610;1314;17181
1;125;33610;1314;17181
2;126;33610;1314;17181
1;125;33610;1314;17181
2;125;33610;1314;17181
2;125;33610;1314;17181
2;125;33610;1314;17181
2;126;33610;1165;5605
2;132;33610;1165;5605
2;132;33610;1165;5605
2;133;33610;1165;5605
2;126;33605;5093;64514
1;125;33600;5093;64514
2;125;33600;5093;64514
2;135;33600;5093;64514
2;129;33600;5093;64514
1;10;33600;5093;64514
2;43;33600;5093;64514
2;130;33600;5093;64514
2;32;33600;5093;64514
2;126;33600;5093;64514
2;125;33600;5093;64514
2;55;33600;5093;64514
2;125;33600;5093;64514
1;125;33600;5093;64514
1;126;33600;5093;64514
2;126;33600;5093;64514
2;125;33600;5093;64514
1;125;33600;5093;64514
2;125;33600;5093;64514
2;126;33590;2918;983
1;101;33590;7094;749
2;132;33560;6679;219
2;132;33560;6679;515
2;132;33560;6679;222
2;132;33560;6679;4684
2;132;33560;6679;39
1;131;15140;6679;219
1;131;15140;6679;515
1;131;15140;6679;222
1;131;15140;6679;4684
1;131;15140;6679;39
2;131;15140;6679;219
2;131;15140;6679;515
2;131;15140;6679;222
2;131;15140;6679;4684
2;131;15140;6679;39
2;18;7510;6679;219
2;18;7510;6679;515
2;18;7510;6679;222
2;18;7510;6679;4684
2;18;7510;6679;39
2;132;7510;6679;219
2;132;7510;6679;515
2;132;7510;6679;222
2;132;7510;6679;4684
2;132;7510;6679;39
2;135;7510;6679;219
2;135;7510;6679;515
2;135;7510;6679;222
2;135;7510;6679;4684
2;135;7510;6679;39
2;125;7510;6679;219
2;125;7510;6679;515
2;125;7510;6679;222
2;125;7510;6679;4684
2;125;7510;6679;39
2;125;33560;1179;8172
2;126;33540;6835;1813
2;125;33530;503;7336
2;125;33530;503;4587
3;126;33530;503;7336
3;126;33530;503;4587
2;126;33520;990;18087
2;126;33520;990;18087
2;132;33520;990;18087
2;133;33520;990;18087
1;101;33510;126;11897
2;101;33510;126;11897
1;125;33510;126;11897
1;101;33510;126;11897
2;6;33510;126;11897
1;101;33510;126;11897
2;101;33510;126;11897
2;125;33510;126;11897
1;101;33510;126;11897
1;90;33510;126;11897
1;101;33510;126;11897
1;125;33510;126;11897
1;101;33510;126;11897
1;101;33510;126;11897
1;101;33510;126;11897
1;101;33510;126;11897
2;126;33510;126;11897
1;101;33510;126;11897
2;125;33510;126;11897
1;90;33510;126;11897
2;101;33260;126;11897
1;125;33500;3811;25400
2;125;33500;3811;25400
3;125;33500;3811;25400
2;126;33500;3811;25400
2;126;33500;3811;25400
2;10;33500;3811;25400
2;88;33500;3811;25400
2;125;33500;3811;25400
1;66;33500;3811;25400
2;67;33500;3811;25400
2;67;33500;3811;25400
1;1;33500;3811;25400
1;32;33500;3699;1227
2;126;33490;6449;1340
3;125;33490;1261;1196
1;103;33490;1261;1196
2;125;33480;1236;4819
2;18;33480;375;2993
2;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
3;126;33470;2701;21602
1;101;33470;2701;21602
1;125;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
1;26;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
2;125;33470;2701;21602
2;101;33470;2701;21602
2;101;33470;2701;21602
2;101;33470;2701;21602
2;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
1;125;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
2;101;33470;2701;21602
1;101;33470;2701;21602
2;133;33470;3638;8059
1;133;33470;3638;8059
2;129;33460;1925;2267
2;129;33460;3315;1321
2;126;33460;3315;1321
1;125;33460;4026;4249
1;129;33460;251;3638
3;130;33450;6572;4681
2;126;33450;6572;4681
2;125;33450;6233;9615
3;121;33450;4598;3260
2;126;33450;2899;5875
2;126;33430;1913;965
2;135;33430;2470;384
2;132;33430;2470;384
2;32;33430;2470;384
3;32;33430;524;5036
2;17;33430;524;5036
2;17;33430;524;5036
3;17;33430;524;5036
2;103;33430;524;5036
2;18;33430;524;5036
2;17;33430;524;5036
2;126;33430;648;1127
2;125;33410;6672;912
2;126;33410;1108;2817
2;126;33400;7095;43574
2;111;33400;7095;43574
2;125;33400;7095;43574
2;125;33400;7095;43574
2;125;33400;7095;43574
2;126;33390;6289;1218
2;125;33390;6289;1218
2;90;33390;652;1826
2;125;33390;652;1826
2;125;33390;739;4947
2;18;33390;1209;1265
1;129;33380;697;10823
2;126;33380;697;10823
3;125;33380;697;10823
2;111;33380;4356;10078
3;126;33380;4356;10078
3;125;33370;2241;2919
2;126;33370;2241;2919
2;126;33370;7267;4661
2;100;33370;256;8728
2;42;33370;7889;2836
2;28;33370;7889;2836
3;125;33360;3417;3643
1;125;33360;3417;3643
3;10;33360;3417;3643
2;125;33360;3417;3643
2;126;33360;3417;3643
2;126;33360;3417;3643
3;125;33360;1189;3899
2;10;33350;1247;3202
2;67;33350;1247;3202
2;10;33350;6726;1914
1;125;33350;6726;1914
3;126;33340;3783;5900
2;126;33340;3783;5900
2;126;33340;3783;5900
2;125;33340;3783;5900
2;126;33340;3783;5900
2;126;33340;5484;1395
1;125;33340;2466;2348
2;126;33340;6056;1253
2;125;33330;6638;1922
2;125;33330;6638;1922
2;126;33326;2234;23752
2;132;33320;2234;23752
2;125;33324;1061;28955
1;37;33323;1061;28955
1;87;33323;1061;28955
2;133;33321;1061;28955
2;17;33130;1061;28955
2;17;33130;1061;28955
2;10;33130;1061;28955
2;32;33130;1061;28955
2;125;33130;1061;28955
2;125;33130;1061;28955
2;16;33320;3635;10245
2;126;33320;3635;10245
1;64;33313;198;11528
2;87;33120;198;11528
1;87;33120;198;11528
3;126;33310;3918;23871
2;67;33310;3918;23871
2;126;33310;3918;23871
2;37;33310;3918;23871
1;66;33310;3918;23871
2;129;33310;3918;23871
2;67;33290;735;59
2;67;33290;735;16418
2;125;33290;735;59
2;125;33290;735;16418
2;126;33290;735;59
2;126;33290;735;16418
2;126;33290;735;59
2;126;33290;735;16418
2;126;33290;735;59
2;126;33290;735;16418
2;131;32270;735;59
2;131;32270;735;16418
2;125;33290;5032;8789
2;126;33290;3965;4812
2;32;33270;2324;375
2;32;33270;2324;17554
2;32;33270;2324;265
2;135;33270;2324;375
2;135;33270;2324;17554
2;135;33270;2324;265
2;62;33270;2324;375
2;62;33270;2324;17554
2;62;33270;2324;265
3;132;33270;2324;375
3;132;33270;2324;17554
3;132;33270;2324;265
2;126;33270;839;3701
2;125;33260;3214;26438
2;125;33260;3214;26438
2;10;33260;3214;26438
1;111;33260;3214;26438
1;126;33260;3214;26438
1;126;33260;3214;26438
1;101;33260;3214;26438
2;101;33260;3214;26438
2;101;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
3;101;33260;3214;26438
3;103;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
2;101;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
2;101;33260;3214;26438
2;101;33260;3214;26438
1;101;33260;3214;26438
1;101;33260;3214;26438
1;126;33115;3214;26438
2;11;33250;5051;4945
2;10;33250;5051;4945
2;111;33250;5051;4945
2;32;33250;1631;2170
2;135;33250;1631;2170
2;132;33250;1631;2170
3;125;33240;5813;11627
2;125;33240;5813;11627
2;125;33240;5813;11627
2;125;33240;5813;11627
2;125;33240;5813;11627
1;111;33240;5813;11627
2;125;33240;5813;11627
2;125;33240;5813;11627
1;111;33240;5813;11627
2;126;33240;5813;11627
2;126;33240;3132;2436
3;126;33240;1911;2491
1;125;33240;6207;1474
1;111;33230;1844;8762
1;111;33230;1844;8762
2;131;33230;1844;8762
2;126;33230;1844;8762
2;126;33230;4112;1026
2;94;33230;3774;2263
1;26;33220;5340;2544
2;88;33220;5340;2544
2;125;33220;5340;2544
1;129;33220;5846;1491
2;125;33220;6686;2584
2;126;33220;2389;496
3;125;33210;4258;3939
3;125;33210;4258;771
2;126;9270;4258;3939
2;126;9270;4258;771
2;10;9270;4258;3939
2;10;9270;4258;771
2;125;9270;4258;3939
2;125;9270;4258;771
2;125;33210;3361;7531
2;125;33210;3361;1447
2;125;33210;3361;7531
2;125;33210;3361;1447
1;125;33210;3361;7531
1;125;33210;3361;1447
2;125;33210;3361;7531
2;125;33210;3361;1447
2;125;33210;3361;7531
2;125;33210;3361;1447
2;125;33210;3361;7531
2;125;33210;3361;1447
2;1;33210;3361;7531
2;1;33210;3361;1447
2;126;33210;3361;7531
2;126;33210;3361;1447
2;92;33210;3361;7531
2;92;33210;3361;1447
2;126;33210;4013;825
2;125;33210;5386;2174
2;125;33190;3193;4441
3;125;33190;3193;4441
2;125;33190;3193;4441
2;126;33190;3193;4441
2;11;33190;3193;4441
2;126;33190;5443;429
2;126;33185;3534;11197
1;125;33185;3534;11197
2;129;33185;3534;11197
2;10;33180;5983;632
2;10;33180;5983;1666
2;125;33170;2600;25964
2;87;33170;2600;25964
2;126;33170;2600;25964
2;125;33170;2600;25964
1;90;33170;2600;25964
2;126;33170;2600;25964
2;125;33160;5837;7533
1;21;33160;5837;7533
2;11;33160;6375;31661
1;125;33160;6375;31661
2;130;33160;6375;31661
3;130;33160;6375;31661
1;49;33160;6375;31661
2;126;33152;1292;24975
2;126;33150;1292;24975
1;129;33150;1292;24975
2;125;33150;1292;24975
2;126;33150;1292;24975
2;126;33150;1292;24975
2;126;33141;5768;1297
2;126;33141;5768;407
3;126;26340;5768;1297
3;126;26340;5768;407
2;125;33140;7683;34290
2;125;33140;7683;34290
2;125;33140;7683;34290
2;132;33140;7683;34290
2;126;33140;7683;34290
1;125;33140;7683;34290
1;32;33140;7683;34290
2;125;33140;1106;6159
2;125;33140;1106;6159
2;90;33138;3380;7043
2;125;33138;3380;7043
2;125;33138;3380;7043
2;66;33138;3380;7043
2;101;33138;3380;7043
2;90;33138;3380;7043
2;125;33133;2473;3065
2;125;33133;2473;3065
2;126;33127;4187;7511
2;125;33127;6131;8530
2;125;33127;6131;8530
2;90;33127;6131;8530
2;92;33126;2434;220
2;92;33126;2434;1187
2;43;33126;2434;220
2;43;33126;2434;1187
2;126;33126;6363;526
2;33;33124;351;1034
2;18;33124;351;1034
2;125;33123;3660;1346
1;101;33123;3660;1346
2;125;33121;1181;2459
2;10;33114;3457;5587
1;32;33112;6204;4757
1;135;33112;6204;4757
1;132;33112;6204;4757
2;90;33110;3476;24090
2;126;32810;5387;1309
3;125;32810;5387;1309
2;126;32810;5681;595
2;33;32800;2131;3992
2;127;32800;2131;3992
2;125;32800;2131;3992
1;66;32800;2131;3992
2;129;32800;2131;3992
2;132;32800;2131;3992
1;132;32800;2131;3992
2;125;32720;479;1410
2;125;32720;479;1410
2;126;32700;3669;4027
2;125;32700;3669;4027
2;37;32700;3669;4027
1;18;32700;3669;4027
2;126;32700;3669;4027
2;18;32700;4183;469
1;127;32700;6711;219
2;125;32700;6711;219
2;125;32700;7137;376
2;125;32600;5431;1562
2;125;32550;5059;2602
1;131;32550;4603;679
1;131;32550;4603;73
1;131;32550;4603;137
1;37;32500;2309;6132
1;126;32500;2309;6132
2;88;32500;2309;6132
2;126;32500;3201;380
2;126;32500;3201;728
1;127;32500;3201;380
1;127;32500;3201;728
3;25;32500;994;267
1;94;32460;3539;1221
2;132;32460;3539;1221
2;33;32450;3411;187
2;33;32450;3411;40
1;132;32450;3411;187
1;132;32450;3411;40
2;18;32450;3411;187
2;18;32450;3411;40
2;18;32450;1066;153
2;18;32450;1066;153
2;126;32450;1230;538
2;127;32450;1230;538
1;33;32450;6778;841
1;127;32440;1229;1282
1;33;32440;1229;1282
1;18;32440;1229;1282
1;132;32440;1229;1282
3;16;32430;206;221
2;18;32430;1687;980
1;131;32420;7659;133
1;127;32420;4523;78
1;33;32420;4523;78
1;125;32410;1253;1007
1;10;32410;1253;1007
2;125;32410;1253;1007
2;125;32400;5603;1930
2;125;32400;5603;1930
2;132;32400;6073;506
1;127;32400;6073;506
2;132;32400;5398;184
1;18;32400;5398;184
2;132;32400;6368;330
2;126;32390;6664;564
1;132;32390;4496;716
1;32;32390;4496;716
2;126;32380;7232;271
2;125;32380;5918;1082
1;18;32380;4230;139
1;18;32380;4230;537
2;18;32380;2216;142
1;18;32380;5094;146
1;16;32370;881;159
2;18;32370;2194;124
2;126;32360;2926;1193
3;126;32360;3437;396
2;18;32350;493;693
2;125;32340;1243;193
2;125;32330;2571;1226
3;126;32320;5591;211
2;132;32320;5591;211
2;126;32320;5369;144
1;33;32320;4494;603
1;33;32320;4494;603
2;127;32320;4494;603
3;126;32310;7396;1154
1;18;32300;6357;3475
1;18;32300;6357;76
1;18;32300;6357;3266
1;18;32300;6357;324
1;18;32300;6357;269
1;18;32300;6357;49
1;18;32300;6357;123
1;18;32300;6357;298
1;18;32300;6357;258
1;32;32300;6357;3475
1;32;32300;6357;76
1;32;32300;6357;3266
1;32;32300;6357;324
1;32;32300;6357;269
1;32;32300;6357;49
1;32;32300;6357;123
1;32;32300;6357;298
1;32;32300;6357;258
1;136;32300;6357;3475
1;136;32300;6357;76
1;136;32300;6357;3266
1;136;32300;6357;324
1;136;32300;6357;269
1;136;32300;6357;49
1;136;32300;6357;123
1;136;32300;6357;298
1;136;32300;6357;258
2;126;16470;6357;3475
2;126;16470;6357;76
2;126;16470;6357;3266
2;126;16470;6357;324
2;126;16470;6357;269
2;126;16470;6357;49
2;126;16470;6357;123
2;126;16470;6357;298
2;126;16470;6357;258
1;126;2830;6357;3475
1;126;2830;6357;76
1;126;2830;6357;3266
1;126;2830;6357;324
1;126;2830;6357;269
1;126;2830;6357;49
1;126;2830;6357;123
1;126;2830;6357;298
1;126;2830;6357;258
2;16;32300;5830;144
2;16;32300;5830;92
1;136;32300;2843;218
1;33;32300;2843;218
2;88;32300;4361;3794
2;125;32300;4361;3794
1;94;32300;2214;222
2;94;32300;4405;108
2;18;32300;4405;108
3;66;32290;25;805
2;126;32290;25;805
1;33;32290;25;805
1;127;32290;25;805
2;125;32290;25;805
2;132;32290;5754;137
2;126;32290;3976;314
1;33;32290;4138;184
2;127;32290;4138;184
2;125;32270;4176;482
2;126;32270;4876;387
3;10;32270;301;1117
1;126;32260;4966;238
2;43;32260;4966;238
2;132;32260;6881;1102
2;33;32260;6881;1102
1;125;32260;6881;1102
1;18;32260;6881;1102
2;125;32250;4585;591
2;125;32250;4585;2070
2;125;32250;4585;1203
2;125;32250;4585;189
1;94;32250;4585;591
1;94;32250;4585;2070
1;94;32250;4585;1203
1;94;32250;4585;189
2;132;32250;4585;591
2;132;32250;4585;2070
2;132;32250;4585;1203
2;132;32250;4585;189
2;126;11290;4585;591
2;126;11290;4585;2070
2;126;11290;4585;1203
2;126;11290;4585;189
2;126;11290;4585;591
2;126;11290;4585;2070
2;126;11290;4585;1203
2;126;11290;4585;189
2;125;32250;2395;262
2;125;32240;2211;651
2;125;32240;2211;651
2;125;32230;4120;1310
2;67;32230;4120;1310
2;125;32230;4120;1310
2;125;32230;4120;1310
1;125;32230;4120;1310
2;125;32230;4120;1310
2;125;32230;4120;1310
2;125;32230;4120;1310
4;18;32230;3277;218
1;135;32220;4567;245
1;135;32220;4567;245
3;125;32200;2546;3082
2;132;32200;2546;3082
2;88;32190;3370;500
2;33;32190;3370;500
2;132;32190;3370;500
2;125;32190;3370;500
2;126;32190;6125;336
1;132;32190;2123;340
1;33;32190;2123;340
3;10;32190;2123;340
3;94;32190;624;67
3;94;32190;624;154
3;94;32190;624;609
3;94;32190;624;270
3;94;32190;624;58
3;94;32190;624;167
3;94;32190;624;142
2;18;32170;529;60
3;88;32170;362;283
1;33;32170;2210;160
1;132;32170;2210;160
2;130;32170;7192;288
2;10;32170;481;113
2;18;32170;4376;1162
1;33;32170;4376;1162
1;135;32160;550;704
1;132;32160;550;704
1;132;32160;550;704
3;126;32160;5169;227
3;126;32160;5169;435
3;126;32160;5169;1489
3;126;32160;5169;169
2;125;32160;5169;227
2;125;32160;5169;435
2;125;32160;5169;1489
2;125;32160;5169;169
1;132;24560;5169;227
1;132;24560;5169;435
1;132;24560;5169;1489
1;132;24560;5169;169
2;125;32150;1280;1663
1;132;32140;4435;106
2;126;32140;4206;1971
1;126;32140;4206;1971
1;18;32140;1091;194
2;18;32140;5865;347
2;132;32130;4398;359
1;94;32130;6753;2473
2;10;32130;6753;2473
2;126;32130;6753;2473
1;33;32130;6753;2473
1;18;32130;6753;2473
2;10;32120;4235;95
2;10;32120;4235;2227
2;10;32120;4235;238
3;10;32120;4235;95
3;10;32120;4235;2227
3;10;32120;4235;238
3;125;32120;4235;95
3;125;32120;4235;2227
3;125;32120;4235;238
3;127;32120;4235;95
3;127;32120;4235;2227
3;127;32120;4235;238
2;125;32120;4235;95
2;125;32120;4235;2227
2;125;32120;4235;238
2;126;32120;4235;95
2;126;32120;4235;2227
2;126;32120;4235;238
2;125;32120;4235;95
2;125;32120;4235;2227
2;125;32120;4235;238
2;126;32120;4419;497
2;132;32110;3977;160
1;94;32110;6297;254
3;125;32110;4842;2174
2;125;32110;4842;2174
2;125;32110;4842;2174
2;126;32110;4842;2174
2;126;32110;4842;2174
2;10;32110;4842;2174
2;126;32110;6083;150
1;18;32110;189;314
2;94;32110;189;314
1;136;32100;1717;6735
1;18;32100;1717;6735
2;126;32100;1717;6735
2;94;32100;1717;6735
2;26;32100;1216;226
1;37;32000;314;23067
3;129;32000;314;23067
2;126;32000;314;23067
2;132;32000;314;23067
2;66;32000;314;23067
2;50;32000;314;23067
3;125;32000;314;23067
3;125;32000;314;23067
1;125;32000;314;23067
2;10;32000;314;23067
3;125;32000;314;23067
1;135;32000;314;23067
1;32;32000;314;23067
2;126;32000;314;23067
2;10;32000;314;23067
2;126;32000;314;23067
3;66;32000;314;23067
3;125;32000;314;23067
3;17;32000;314;23067
2;125;32000;314;23067
2;125;32000;314;23067
2;125;32000;314;23067
2;125;32000;314;23067
2;125;32000;314;23067
2;125;32000;314;23067
2;125;32000;314;23067
2;103;31860;3249;6279
2;111;31860;3249;6279
2;126;31850;4568;4183
2;125;31830;5170;19075
2;134;31830;5170;19075
2;126;31830;5170;19075
3;126;31810;7530;2903
2;18;31810;7530;2903
2;10;31800;6015;12082
1;32;31800;6015;12082
2;129;31800;6015;12082
2;130;31800;6015;12082
1;17;31800;6015;12082
1;17;31800;6015;12082
1;17;31800;6015;12082
1;135;31800;6015;12082
1;126;31800;6015;12082
2;126;31800;3341;1024
1;125;31790;6164;5857
2;126;31790;6164;5857
2;125;31770;1693;39425
2;10;31770;1693;39425
1;26;31770;1693;39425
2;125;31770;1693;39425
2;11;31770;1693;39425
2;125;31770;1693;39425
2;10;31770;1693;39425
1;126;31750;2176;6813
2;125;31750;2176;6813
2;103;31715;723;25009
2;111;31715;723;25009
1;134;31703;723;25009
2;125;31700;723;25009
2;126;31700;723;25009
2;125;31700;723;25009
2;125;31700;723;25009
2;125;31700;723;25009
2;126;31700;723;25009
3;125;31700;723;25009
2;126;31700;723;25009
3;125;31700;723;25009
2;125;31700;723;25009
2;126;31700;1752;6685
3;125;31700;1752;6685
2;126;31700;1752;6685
2;126;31700;585;6463
2;125;31670;3259;4191
2;85;31670;3259;4191
2;125;31670;3259;4191
2;126;31660;663;4132
2;129;31660;663;4132
1;126;31660;663;4132
2;125;31660;1058;2816
2;125;31650;6398;12034
2;126;31650;6398;12034
2;40;31620;1234;6398
2;94;31620;2438;6222
1;129;31620;2438;6222
1;134;31620;2438;6222
2;135;31620;7700;1643
1;126;31600;6935;9174
2;126;31600;6935;9174
1;50;31600;4691;25488
3;10;31600;4691;25488
2;10;31600;4691;25488
2;126;31600;4691;25488
1;126;31600;4691;25488
2;125;31600;4691;25488
2;125;31600;5919;1363
1;126;31590;7518;3665
1;126;31590;7518;398
2;103;31590;7518;3665
2;103;31590;7518;398
2;103;31590;7518;3665
2;103;31590;7518;398
1;126;31590;7518;3665
1;126;31590;7518;398
2;94;31570;6457;904
2;126;31570;6457;904
2;18;31570;3376;2110
2;126;31570;860;1057
2;126;31570;860;1057
1;126;31560;4743;3916
1;126;31550;1628;2969
3;18;31550;1628;2969
2;125;31540;6010;1305
2;131;31540;6010;1305
2;18;31530;7160;1113
2;18;31530;7160;123
2;18;31530;7160;1204
2;18;31530;7160;300
2;18;31530;7160;1905
3;94;31530;7160;1113
3;94;31530;7160;123
3;94;31530;7160;1204
3;94;31530;7160;300
3;94;31530;7160;1905
2;126;31520;5516;14725
1;125;31520;5516;14725
1;125;31500;7224;484809
2;125;31500;7224;484809
1;32;31432;7224;484809
1;126;31400;7224;484809
2;126;31400;7224;484809
2;125;31400;7224;484809
2;126;31400;7224;484809
1;125;31400;7224;484809
2;125;31400;7224;484809
2;125;31400;7224;484809
1;134;31400;7224;484809
1;126;31400;7224;484809
1;125;31400;7224;484809
1;125;31400;7224;484809
2;126;31300;7224;484809
3;125;31300;7224;484809
2;44;31300;7224;484809
2;1;31300;7224;484809
2;67;31300;7224;484809
2;67;31300;7224;484809
2;126;31300;7224;484809
2;130;31300;7224;484809
1;126;31300;7224;484809
2;125;31300;7224;484809
2;126;31300;7224;484809
1;126;31300;7224;484809
2;126;31300;7224;484809
2;126;31200;7224;484809
2;125;31200;7224;484809
2;126;31200;7224;484809
3;125;31200;7224;484809
2;126;31200;7224;484809
2;10;31200;7224;484809
2;111;31200;7224;484809
3;66;31200;7224;484809
2;33;31200;7224;484809
2;134;31200;7224;484809
2;125;31200;7224;484809
2;28;31200;7224;484809
2;37;31200;7224;484809
2;1;31200;7224;484809
2;125;31200;7224;484809
1;134;31200;7224;484809
2;126;31100;7224;484809
2;126;31100;7224;484809
2;26;31100;7224;484809
2;125;31100;7224;484809
2;125;31100;7224;484809
2;10;31100;7224;484809
2;125;31100;7224;484809
2;125;31100;7224;484809
2;125;31100;7224;484809
2;66;31100;7224;484809
2;125;31100;7224;484809
2;10;31100;7224;484809
2;125;31100;7224;484809
2;125;31100;7224;484809
2;126;31100;7224;484809
2;10;31100;7224;484809
2;125;31100;7224;484809
2;125;31100;7224;484809
1;1;31100;7224;484809
2;10;31100;7224;484809
2;125;31000;7224;484809
2;125;31000;7224;484809
2;125;31000;7224;484809
2;10;31000;7224;484809
2;125;31000;7224;484809
2;131;31000;7224;484809
1;125;31000;7224;484809
2;126;31000;7224;484809
2;126;31000;7224;484809
2;125;31000;7224;484809
2;43;31000;7224;484809
2;130;31000;7224;484809
2;125;31000;7224;484809
1;88;31000;7224;484809
1;126;31000;7224;484809
2;125;31000;7224;484809
1;125;31000;7224;484809
3;125;31000;7224;484809
2;125;31000;7224;484809
3;125;31000;7224;484809
2;10;31000;7224;484809
1;125;31000;7224;484809
2;67;31000;7224;484809
2;125;31000;7224;484809
3;125;31000;7224;484809
2;126;31000;7224;484809
3;10;31000;7224;484809
3;10;31000;7224;484809
3;125;31000;7224;484809
2;130;31000;7224;484809
2;125;31000;7224;484809
2;125;31000;7224;484809
2;125;31000;7224;484809
1;126;31000;7224;484809
1;126;31000;7224;484809
2;125;31000;7224;484809
2;125;31000;7224;484809
2;125;31000;7224;484809
2;10;31000;7224;484809
1;132;31470;2337;12015
1;31;31470;2337;12015
1;41;31470;2337;12015
1;135;31470;2337;12015
1;32;31470;2337;12015
1;42;31470;2337;12015
2;111;31470;2337;12015
1;126;31470;2337;12015
2;126;31470;6684;2121
2;126;31470;6243;9621
2;126;31470;2361;6059
2;126;31460;347;1048
2;18;31460;347;1048
2;33;31460;1133;218
2;66;31450;589;1554
1;103;31450;589;1554
1;111;31450;589;1554
2;126;31450;405;2704
1;33;31450;4513;2487
2;18;31450;4513;2487
2;126;31430;3519;1927
2;127;31430;4562;132
2;18;31420;1213;464
2;126;31410;3888;3116
1;32;31390;1180;5816
2;125;31380;2601;1856
2;131;31380;4454;3525
2;125;31370;5584;3592
3;94;31370;5162;308
2;10;31370;5162;308
2;18;31370;3296;209
1;18;31370;3296;209
1;32;31360;6334;992
2;126;31360;6334;992
1;126;31360;884;1097
2;131;31360;231;234
2;125;31350;842;1660
2;94;31350;842;1660
2;125;31350;842;1660
3;132;31350;842;1660
2;135;31350;842;1660
2;32;31350;842;1660
2;10;31350;842;1660
1;18;31350;3785;81
2;94;31350;4410;93
2;126;31340;7680;5993
2;16;31330;2638;8946
1;125;31330;2638;8946
2;125;31320;1222;13726
2;126;31320;1222;13726
2;126;31320;370;4375
2;126;31320;370;4375
